9.434418200372296326e+01,1.443833264551788034e+02,9.819074390678753872e+00,4.526630828390459271e+00,2.054411524132651948e-02
1.496641453680264817e+02,6.985679183570709938e+01,7.260714786619095307e+00,4.801822743036136210e+00,2.449662128956631851e-02
1.125180931934925184e+02,1.830241230083998971e+02,1.032130150524347556e+01,5.118577812044720510e+00,2.281716575406206662e-02
1.800756953587645341e+02,1.161855022441531418e+02,1.087548421804655163e+01,1.050689294600350721e+01,1.400171320524371335e-02
8.734466962748254559e+01,6.872827797536692174e+01,8.771195652227014250e+00,1.008049336686242015e+01,1.375428528388930420e-02
1.328487038860977520e+02,6.147125079793114821e+01,1.044101414172226505e+01,5.934804594027687230e+00,2.650954474050844917e-02
7.131760958252741034e+01,1.633372337394705482e+02,9.273341219241622468e+00,1.087500837676329191e+01,2.008888197991814256e-02
1.401769784554482499e+02,9.773400771606853255e+01,7.068392081644837788e+00,5.165683810390815367e+00,1.680634274108993784e-02
1.600051102624474311e+02,6.187495438215943722e+01,1.009639782272890152e+01,9.225965852427592040e+00,2.381466746038858606e-02
1.712869288449198848e+02,1.067417369825397202e+02,8.137211191799222476e+00,9.474964692176655490e+00,4.251043530246970820e-02
9.939185211518169183e+01,1.493085294814031272e+02,1.058361448648450676e+01,5.449131789218660593e+00,1.946223033204622782e-02
1.717401082323623029e+02,6.225551119216511609e+01,1.012048538402222775e+01,9.707335954413530033e+00,1.757921922084015182e-02
1.855974122344620412e+02,1.117482386891211519e+02,7.130943290659658373e+00,7.392267183980713696e+00,4.997952936307421823e-02
1.590873778702349455e+02,9.129097397222409427e+01,8.503772775763081881e+00,6.702932906476345210e+00,4.271250993931403200e-02
1.852183398666568053e+02,1.789878577008575746e+02,1.095898503448751171e+01,4.313961811825057779e+00,3.931651019969816668e-02
1.388192041119886255e+02,5.218733872168387222e+01,8.627290573301856114e+00,7.131366015966992933e+00,1.979072041120161912e-02
8.333616913839176732e+01,1.735739418993593404e+02,7.683295016136258759e+00,6.328097512499796906e+00,4.976462288296575921e-03
1.853844713610944552e+02,1.570853939098692251e+02,8.223700985525780993e+00,1.058726046470491511e+01,1.856684566060019456e-02
1.706614675196701114e+02,9.549358277047824117e+01,7.031946516313913875e+00,4.560759676611970903e+00,2.327680967961389888e-02
9.105878959626917890e+01,7.734692098760895362e+01,9.407357573669834494e+00,9.207331651830436670e+00,2.216708805355592504e-02
1.673910011245369276e+02,1.006637015043915540e+02,7.733817555312425540e+00,9.252235998139525464e+00,1.107118800799837890e-02
1.473631146605953859e+02,1.516411542304632576e+02,8.579966738495919287e+00,5.292957202648399750e+00,1.783735172162607963e-02
1.479330635960913014e+02,5.000870191313430269e+01,1.088795526719059659e+01,7.923517734382651057e+00,1.727126992908539771e-02
1.853254728421020445e+02,1.397785557156404934e+02,9.648903744528325888e+00,4.262889856629402452e+00,4.079783232381511276e-02
8.749198265370662853e+01,5.037922332798012803e+01,7.189528040016965882e+00,8.897883142071696838e+00,3.037029161244476916e-02
1.357385580383134425e+02,9.403089146972538970e+01,9.082333993493705293e+00,5.647182472404201903e+00,8.850977520996958572e-03
1.556390139962730359e+02,1.876184906707271125e+02,1.014017993223583503e+01,4.391829759741715300e+00,5.931561934512886297e-02
5.667945928320180826e+01,1.971319166377082581e+02,1.085379241325865962e+01,4.807208215751641589e+00,4.858536482046910132e-02
5.731253838688126478e+01,1.610062073578918671e+02,7.778301366376815906e+00,8.714302978260107579e+00,2.967750218073405069e-02
7.242177943462586143e+01,1.993296228372463190e+02,9.454999139932066754e+00,7.802476505394706940e+00,3.075921396572417824e-02
1.402789901231721501e+02,1.807512713900668189e+02,8.370059374022405407e+00,8.184679223417504090e+00,3.523720566676898092e-02
1.505769051306831443e+02,1.433157636237692145e+02,9.828392601398487471e+00,9.899665110194279194e+00,2.576058675024340064e-02
1.165727018307790956e+02,8.231290234365610559e+01,8.153574998000785001e+00,6.628182502118308506e+00,1.319600655870606550e-02
1.000745859874070902e+02,1.193734650953065852e+02,1.051471600532090633e+01,8.452444085301436871e+00,2.449836796640808556e-02
1.749666604877261591e+02,1.985779663136770239e+02,8.294908363223093772e+00,8.350049973211575605e+00,1.713416263006565382e-02
6.240584489440465177e+01,5.917673071211874003e+01,8.757070168837035595e+00,7.890374481550739283e+00,2.066092848093791651e-02
9.894971620540292179e+01,1.895285875825505855e+02,9.773250988678162443e+00,7.366418585013251530e+00,9.048629127369527125e-03
1.172545109904684892e+02,6.770569804179692142e+01,9.674861174569818090e+00,5.979193517127547430e+00,4.558109505533061018e-02
8.783615349044265486e+01,5.443916308528095271e+01,1.024762761395168909e+01,6.727722834945852881e+00,2.149627982515138480e-02
5.067139171062736835e+01,5.298606931828481947e+01,1.001380904662469717e+01,1.008152916308632996e+01,3.031895822577501676e-02
9.867167305176977266e+01,7.911258423194674094e+01,9.748511904589346244e+00,4.334591487608971505e+00,3.105210399513758449e-02
1.401678914740957396e+02,1.665616259376741652e+02,8.378534688829294197e+00,7.760995335366630776e+00,3.920474634543814896e-02
1.098284123893445781e+02,1.926935576233461234e+02,8.208963506917502428e+00,7.738450548906394388e+00,8.763168933458412996e-03
1.280464946386929626e+02,1.417983196212161658e+02,7.208806347885792221e+00,8.521369115972346364e+00,3.742043849258946953e-02
1.714769356347978828e+02,1.906159888323819303e+02,7.663098708910212054e+00,5.096361792054527662e+00,1.647559769701078050e-02
1.251705589098324793e+02,1.744545578954845269e+02,8.053410423545503960e+00,1.073521586536910100e+01,2.552320328139968605e-02
5.682257256355441655e+01,6.457351708343202290e+01,1.095282465733829369e+01,1.045408180279178723e+01,1.941462506958854459e-02
9.143828981875837769e+01,6.481570464700241985e+01,1.020153236555233889e+01,9.087148403292026444e+00,2.187406018945321426e-02
1.621252864769415964e+02,1.748614700495351144e+02,8.742715803615318748e+00,7.362884476176685844e+00,4.156184930663021221e-02
1.961170919572484195e+02,1.600037878269038458e+02,9.142112799554023894e+00,9.230553550834187604e+00,3.253261168639295237e-02
1.018454568645529150e+02,1.160523490145652090e+02,9.990509012964736257e+00,4.299399518939794440e+00,2.051650110827252932e-02
7.192397015318817921e+01,1.506012897004498825e+02,9.112849370611225908e+00,6.146054010463529949e+00,3.568927812190769017e-02
1.743386039865450243e+02,7.417290304586251182e+01,7.814671038105570844e+00,8.048131544302169260e+00,6.653368310831362167e-03
9.973341371426735691e+01,8.145983388928611646e+01,1.050901448706118835e+01,9.756530247067932038e+00,1.787354511356788883e-02
1.652103383588022041e+02,1.598322949189609972e+02,1.069018587537887655e+01,1.098255893826661200e+01,2.234041434514491900e-02
1.295340877959177419e+02,1.827430649456308913e+02,7.854496705992024985e+00,9.901512163386147591e+00,2.050509758771154947e-02
1.940868019522062866e+02,1.507038515339901892e+02,1.045526474441606624e+01,1.039882548660674999e+01,1.413954247058037302e-02
1.100892717578497013e+02,1.644776505297842846e+02,7.893993179906539481e+00,8.634375259571742234e+00,2.129263227485490850e-02
1.707207403807416028e+02,9.296955741809134111e+01,9.408818767958809559e+00,8.802761575007417960e+00,3.295360004525962200e-02
7.067175302060439890e+01,1.410095481380172373e+02,7.902388865260832951e+00,1.068034595576210322e+01,2.133595226131941233e-02
1.270515498950632178e+02,1.885830868442741064e+02,1.056897313835225738e+01,9.522890955952977521e+00,4.734883425927143008e-02
1.223085174003094835e+02,1.664293343658743538e+02,8.975328898479991935e+00,9.068586210430819250e+00,6.017528383866566424e-03
1.886436274833156688e+02,1.967146565174399484e+02,9.706213010252049855e+00,7.479092134676403880e+00,6.859731443129972461e-02
1.900540129630575450e+02,1.200755283195249348e+02,9.102071055083211348e+00,6.148544636616016135e+00,2.638746600524936176e-02
8.534617260704996511e+01,1.712776645902251857e+02,9.592270460835504053e+00,7.304824881949993909e+00,3.429228456862783853e-02
1.604452638087353762e+02,1.782469074025712246e+02,8.417624867115527820e+00,6.488341957358626289e+00,6.231510058846225636e-02
1.664518870990926587e+02,1.316628438074949941e+02,9.091387026091096502e+00,7.240587134905374533e+00,2.637000140311118734e-02
6.433248158168233033e+01,9.229299526535045572e+01,8.567060834653869250e+00,6.479143629676451077e+00,1.837060433944876989e-02
1.233307245855568794e+02,1.883443254935933737e+02,7.852208081242547877e+00,4.467894375238609328e+00,5.093815164086402947e-02
1.517604532527982713e+02,1.301958351039575632e+02,8.148756056871947706e+00,8.183541711673626651e+00,3.787727885036837328e-02
1.515027243691844205e+02,1.113909932410965951e+02,8.590279525472869437e+00,6.254840019809956075e+00,4.799066308057666624e-02
1.483076547947906931e+02,1.741223823251621639e+02,8.107512178594877383e+00,4.125116817811722569e+00,2.651148552531095229e-02
1.882999977973662737e+02,1.026700288764017728e+02,7.353714138154090918e+00,4.786208931758925367e+00,1.265462848274084146e-02
1.165410703628303679e+02,1.817895255438467643e+02,8.669946702763828839e+00,7.410631584797267024e+00,3.766829626429707423e-02
7.206344782919666159e+01,5.348604831207057941e+01,1.014444362294428181e+01,1.033188011252764937e+01,1.669184719490272167e-02
5.235632260159975004e+01,1.575281196291262233e+02,9.130043316450962010e+00,5.013030689113560534e+00,2.806340224951291151e-02
8.150467635537125943e+01,1.639249568701854969e+02,8.119465233328790887e+00,8.715019481587940930e+00,3.581788662549176966e-02
1.986220248122288581e+02,5.929715107855209055e+01,9.571374063648992347e+00,7.510456970543032185e+00,3.147757928589940690e-02
5.696414527435908326e+01,8.368789102175692562e+01,1.037407504584416529e+01,6.449624532594556925e+00,2.710838965198460876e-02
7.517245714708971605e+01,1.365491776305219673e+02,7.927780486185117326e+00,9.546743260946591647e+00,3.785309897979763361e-02
1.272909895754754643e+02,1.214143502568204411e+02,9.963240975491784113e+00,1.050313967377179836e+01,1.707079296588389500e-02
5.510047149655122212e+01,1.719469522069116465e+02,7.420299916663767092e+00,9.768954932049284778e+00,2.215846096916690433e-02
1.652983481041822529e+02,9.857671426673223891e+01,7.325442196803935602e+00,1.059401954780862276e+01,1.773528052750647163e-02
9.546462808821246426e+01,7.494027992852892339e+01,9.274949134835292597e+00,7.214102769910488711e+00,1.560991106143777042e-02
1.311854710689589467e+02,6.733294697932487338e+01,1.005451296879835965e+01,9.953974549389371873e+00,1.769643609531835679e-02
1.940551815210164648e+02,1.999054320158955704e+02,8.808390303416315348e+00,4.854819871422770383e+00,3.109839451465401527e-02
1.732971975596339576e+02,1.374286000940446684e+02,8.825723919800378070e+00,9.617224415592612985e+00,1.393964983145488945e-02
8.141825652313906403e+01,1.353220327164314654e+02,9.614829460648454784e+00,6.308599159523009092e+00,1.019862133820874719e-02
8.979846037471600084e+01,6.966193965076209338e+01,7.951666343511158530e+00,5.128160692308410873e+00,2.079911289577424452e-02
8.366855540128247526e+01,5.995765503086709458e+01,9.979770003674422796e+00,5.145839378220125049e+00,1.996891644019707993e-02
1.397637987742392625e+02,1.639099469207385766e+02,1.036839276613630645e+01,8.549918234636514569e+00,2.219683210315924471e-02
1.496981797101722407e+02,5.428004182128601229e+01,9.509069825090008976e+00,4.958773343030570047e+00,2.064552085688450833e-02
1.788626782251161842e+02,8.975849204752708488e+01,9.830672115412292911e+00,4.965099887275544965e+00,2.266932681978772041e-02
1.412052227409528768e+02,1.463241061559025127e+02,1.045169019382911557e+01,7.766688772602316604e+00,1.490879068443401803e-02
8.850255939988360865e+01,1.801873787972600098e+02,9.064762812559845173e+00,5.188300347536488388e+00,1.348343033623056707e-02
1.608019965064934524e+02,1.197930114186483479e+02,1.042007629806190749e+01,4.324154098916283218e+00,2.669733911921487457e-02
1.763050358764876933e+02,1.865315512113975842e+02,7.910133467507758809e+00,1.071090201176742696e+01,2.885520429703413922e-02
1.091754546381108071e+02,1.324134825180961457e+02,8.843013969118082684e+00,7.928994582794492096e+00,1.796608863456996413e-02
9.405708883772020101e+01,8.447588594338900236e+01,7.061326557855192476e+00,5.013421815167265372e+00,2.416463693516105252e-02
1.289865520604935796e+02,1.706227832023945439e+02,7.117405068416738700e+00,9.325494782697155927e+00,2.654787594427551745e-02
1.684180594844884808e+02,6.158046931227576692e+01,7.439667356599077408e+00,9.322085666235503609e+00,3.611955117789201336e-02
1.738432452566086113e+02,9.912350549815846534e+01,8.632746979347697192e+00,4.543220401281857335e+00,9.124500833366324531e-03
1.797610108551051553e+02,1.727411546673502016e+02,8.591021799429286787e+00,5.914972700075384004e+00,1.777324277212760303e-02
5.328389533813324164e+01,1.833491484607866369e+02,9.110685993250342563e+00,8.613857153329966820e+00,5.066124097198095033e-03
6.795018790514188822e+01,1.433149236308936736e+02,9.016629685203939815e+00,9.118067715573758392e+00,1.447327239520172434e-02
7.356589198605732349e+01,1.750729060343312540e+02,1.066724310139429122e+01,8.151631149314773950e+00,1.905448246773171900e-02
1.674946748209764564e+02,6.380287732478960550e+01,8.320215279131225827e+00,5.239961848808155409e+00,3.318673057406375942e-02
1.754457015681718701e+02,1.510261601189787086e+02,8.418202908248845873e+00,4.490727205937174560e+00,2.203586807961389546e-02
1.848315551964161330e+02,1.509300894490015708e+02,7.296210896952894487e+00,1.057945804935632239e+01,3.367852999347119985e-02
1.737899497165734601e+02,1.018102950910866014e+02,1.027005899985551096e+01,5.773453019526003871e+00,4.484304484370316840e-02
8.206261567204482787e+01,1.753840535661091167e+02,9.422161190590493618e+00,9.020104881437173816e+00,2.446210029022496957e-02
1.737926314037808879e+02,1.557512123319477837e+02,1.042574956900838146e+01,4.181459735041952008e+00,1.867661775848939582e-02
6.570437360670639748e+01,1.781750432024457211e+02,9.764318217346362516e+00,1.054038296066687685e+01,2.270719158819035563e-02
1.641747505569547343e+02,7.655340203735823934e+01,1.041847654877534701e+01,4.437270629309784553e+00,1.418839963915541520e-02
1.800449192475373366e+02,6.091827835041968342e+01,1.001243162261623709e+01,5.781531159912123741e+00,1.936202428704388717e-02
1.578910140729764180e+02,1.792933854575227883e+02,9.562974382621472813e+00,8.059073072591766973e+00,4.918128266974040874e-02
1.252816219340254946e+02,1.364632215081114168e+02,8.959741067654400482e+00,9.448165286816717412e+00,2.503064353720102497e-02
1.805069959110844877e+02,1.001939052751592243e+02,1.090548216229848322e+01,6.595783329553490226e+00,2.117866123063763192e-02
1.488934585876935159e+02,1.122858206346035672e+02,1.067692281296359802e+01,9.643530891942603489e+00,1.810675203938395816e-02
1.979191183728671888e+02,1.440746358976622332e+02,1.052256363619946811e+01,4.210420673209410936e+00,1.960197988293354079e-02
1.149404558521985109e+02,1.829503941972551502e+02,1.056803607453904092e+01,5.483807895993221493e+00,1.966224626455854302e-02
